account_length,number_vmail_messages,total_day_charge,total_eve_charge,total_night_charge,total_intl_charge,number_customer_service_calls,churn
123,0,24.19925655,18.77183773,8.422942457,2.256391355,4,1
135,0,52.05918157,19.48934503,7.550599727,3.033253218,0,1
106,0,19.45,6.66,10.47,0,2,0
57,25,31.01,18.25,7.85,2.73,1,0
61,0,1.22,18.85,7.85,3.24,1,0
94,0,46.35661411,17.18028591,10.10441692,2.893099975,2,1
148,0,28.68,17.72,8.28,1.84,2,0
132,0,32.86,10.91,7.29,3.13,5,1
116,0,28.63868024,25.8739396,8.0536014,3.718421487,2,1
38,0,50.9268705,21.18930803,7.213283988,2.163283988,1,1
57,0,36.91,21.98,7.82,3.4,2,0
195,36,39.39,19.13,9.08,3.27,0,0
147,35,29.09274267,14.70703739,9.987357246,2.907627142,2,1
87,0,40.32,18.92,7.8,2.97,1,0
120,23,37.72,21.65,11.27,1.94,2,0
89,0,26.62355581,12.83747396,6.983733034,2.895041713,1,1
175,32,27.54448556,17.27715593,6.626282142,3.583408915,4,1
129,0,45.46,17.36,5.03,1.59,1,0
24,0,42.09208447,16.14260218,8.125967302,3.922029972,0,1
94,0,32.4,12.95,6.51,2.03,1,0
129,31,43.19542045,16.50503811,10.33058997,3.139541435,1,1
88,18,18.59468115,21.89899958,5.827727601,2.930954461,0,1
109,0,17.31,29.66,10.49,2.03,1,0
131,0,17.62621438,14.97030053,11.1573576,3.159070412,4,1
170,0,45.62849296,17.75678781,10.18355855,3.477568657,2,1
58,0,41.33,19.67,8.14,2.11,2,0
91,0,54.59855385,13.24751588,12.49293667,2.189734261,1,1
90,42,32.86,22.38,9.65,3,0,0
146,31,34.43,20.52,7.63,2.11,1,0
77,24,25.4,10.53,7.84,2.73,1,0
136,0,40.82,23.05,5.97,4.64,0,1
91,23,17.86738126,22.65426391,6.478008831,2.774640431,0,1
90,0,41.89,13.63,7.69,2.05,1,0
128,0,45.58,10.24,9.94,3.89,2,0
136,0,45.73393258,19.21458177,11.55616313,2.75519767,1,1
101,0,20.16,16.97,2.4,3.11,1,0
53,0,42.70168634,18.867671,10.64700064,2.95073258,2,1
115,0,29.41484191,25.47406625,8.112563957,3.704484883,2,1
95,0,46.034952,19.16188674,8.659741889,2.078371373,1,1
102,0,17.53,23.38,6.35,3.02,1,0
21,0,37.94,18.4,9.66,3.35,1,0
139,31,34.48089898,16.46370834,9.619887649,3.520000085,1,1
26,0,40.05479211,23.46011881,10.08653464,2.22449505,1,1
154,0,24.8,17.7,8.14,3.89,0,1
112,29,33.8,20.28,13.03,3.11,1,0
106,28,34.42478551,18.60148244,8.67486519,3.478814046,1,1
59,31,38.25,16.26,10.2,2.46,1,0
22,0,37.89,14.67,8.44,2.73,1,0
123,0,26.23,15.56,2.43,2.94,0,0
40,0,13.9225928,17.877167,9.533037768,3.052764416,5,1
132,0,32.32,15.49,12.59,3.51,1,0
85,0,35.75,16.64,9.97,3.02,1,0
113,0,42.01964321,21.48772889,10.15053733,2.584790085,1,1
153,0,24.64737244,17.70965997,8.054026249,3.832040168,0,1
69,0,26.13,16.49,11.52,3.81,1,0
118,0,43.04,17.09,8.79,2.62,2,0
87,0,34.88,8.46,8.53,3.62,1,0
131,29,40.75,18.09,8.45,2.84,1,0
115,0,20.52997387,19.57043367,8.823369926,3.178228847,3,1
108,0,20.49358022,17.51782174,8.852595745,2.016175962,2,1
151,0,28.93,15.94,5.38,1.16,0,0
87,48,30.4,20.98,11.81,2.43,1,0
86,0,25.64,25.15,11.12,3.38,1,0
76,17,39.93,21.71,8.76,4.16,1,0
77,0,45.58027018,23.10672754,8.776595703,1.904094889,2,1
55,33,23.97,21.33,12.81,3.16,0,0
108,0,17.51,20.6,7.66,2.13,1,0
46,0,9.636950447,15.41457645,7.279152894,3.131864013,0,1
92,0,25.66972727,14.12049315,9.352931506,3.415772103,2,1
105,26,44.22903867,18.33287092,10.84613886,3.822631407,1,1
106,0,28.63,10.48,7.31,1.24,3,0
132,0,20.10554929,16.25105045,10.55056192,3.240697551,0,1
82,0,46.55128458,19.6293782,10.93311338,3.113754208,2,1
177,0,41.1203326,13.11549061,7.875673757,3.366272928,1,1
60,0,35.36472664,27.09155417,9.09,2.766431643,0,1
97,24,29.94,13.55,12.11,3.27,0,0
166,0,31.03567854,14.65221621,6.784042683,2.667537697,1,1
105,34,37.15,16.72,6.8,2.67,2,0
85,0,33.27,15.55,14.61,2.32,0,0
93,0,16.73,21.22,11.17,3.83,1,0
61,0,24.17245538,17.30264536,7.006129824,2.028067791,4,1
76,0,41.96,17.54,9.38,3.56,0,1
121,0,32.42,15.6,9.94,2.65,3,0
132,0,45.39615349,20.87809986,9.180712552,2.302126676,4,1
73,0,16,23.83,9.23,2.65,0,0
99,0,23.07,17.71,9.4,2.38,7,1
86,0,25.59,10.23,12.2,2.43,1,0
60,0,49.33365577,21.49269505,10.86868452,3.163744457,1,1
101,0,32.93,15.86,10.04,3.13,0,0
131,0,35.72,15.07,5.86,3.59,0,1
104,0,23.75,16.98,8.52,2.78,2,0
95,0,22.95,15.61,11.04,3.38,1,0
138,0,26.78,23.09,6.22,2.89,2,0
99,0,41.19,29.83,7.34,3.05,0,1
76,0,31.64,17.99,10.38,2.16,0,0
100,27,37.69,20.07,8.67,2.16,0,0
167,0,22.19,6.88,9.97,3.02,1,0
6,0,33.83592042,13.61179452,7.074514234,2.778401796,3,1
125,0,18.04,13.4,8.66,2.19,1,0
98,0,30.95823036,12.35464531,7.33525553,3.302852784,6,1
115,0,30.6,16.9,9.77,3.35,1,0
102,0,29.76940439,12.56756936,7.557051419,4.216651846,6,1
97,0,37.42645903,24.75672178,8.994705992,3.192208745,1,1
217,0,43.54117358,19.61369389,10.3646024,2.977847382,1,1
27,0,39.46,17.92,7.44,4.05,5,0
67,0,25.93,21.45,8.34,1.32,2,0
95,27,22.02,21.16,12.06,3.21,1,0
67,0,24.6,18.67,10.51,3.4,1,0
45,0,21.56,13.41,7.12,2.97,3,0
85,0,40.27,16.8,13.91,3.08,2,1
92,0,22.26614723,20.81173036,9.459450236,2.716897711,1,1
68,0,56.44256203,24.21423537,10.0255555,2.16437905,1,1
71,0,48.3608028,24.74665201,9.751999815,2.646924697,3,1
113,0,36.64,18.59,9.32,1.78,4,0
145,0,42.27883679,23.89340964,11.02696347,2.352439256,0,1
94,0,23.15,14.03,6.21,2.59,0,0
98,0,22.87670054,17.81703359,9.733880886,2.271368898,6,1
89,24,16.63,17.61,9.65,1.59,0,0
127,24,26.32,15.06,9.34,2.43,1,0
116,0,27.32,12.48,12.95,2.21,0,0
43,26,24.06,16.69,7.76,3.48,3,0
109,29,40.81320394,16.15702051,8.262540515,2.344828138,3,1
120,0,30.77744906,14.32620258,9.095561422,3.551355617,0,1
54,0,32.39,22.07,6.37,2.62,2,1
116,0,15.22,15.37,8.69,3.78,2,0
92,0,30.9029432,22.58409111,10.50097732,3.287981004,1,1
89,0,36.24450226,15.02337737,11.82511336,2.464028707,1,1
75,21,29.89,18.49,10.69,1.43,5,0
146,0,24.79733735,15.71905593,7.021089208,2.262009507,6,1
184,31,22.39485076,16.91602684,7.494317878,2.428715969,4,1
124,0,40.97598169,21.52227046,7.834786589,3.216568813,1,1
147,0,18.07121685,12.57507076,8.892525835,3.048540776,4,1
108,0,20.28293206,17.36452562,8.931923806,1.884855861,3,1
88,0,50.42089136,16.94039037,7.3444043,2.221485593,2,1
76,0,26.57,9.83,14.24,1.84,1,0
3,0,21.34,22.63,12.17,1.59,3,1
166,0,27.14394638,21.29432734,7.446206325,2.907735908,1,1
98,30,18.75,15.5,8.27,2.97,2,0
106,0,37.45486794,24.10788427,11.64668876,3.199173122,1,1
140,0,41.63110867,22.37131431,10.47876653,2.095491935,1,1
92,0,40.83,9.15,7.05,2.03,1,0
81,0,29.84,21.19,12.16,2.75,1,0
160,29,27.98,22.34,5.57,4.1,1,0
123,0,53.39351553,14.80247374,8.647180064,2.515979638,1,1
71,27,25.7,19.38,7.64,1.51,0,0
59,29,22.63,18.8,5.92,1.84,1,0
107,0,34.57336591,22.12540579,13.01391557,2.865329944,0,1
128,40,29.1,12.38,8.86,3.78,1,0
105,0,38.57,15.49,9.18,3.13,0,1
174,0,47.440933,20.39691836,8.550784815,2.744724446,2,1
98,0,48.98,11.72,9.29,0,0,0
107,14,19.43,16.98,8.76,2.03,1,0
116,0,21.55118446,21.11697471,10.01777612,3.321725546,5,1
143,0,26.44,18.14,10.71,2.05,1,0
112,0,35.77,14.65,10.8,3.16,2,0
151,36,26.71628893,21.59892768,9.106299534,1.621059157,1,1
133,0,37.59,13.62,7.28,2.27,4,0
88,0,27.46,14.75,9.28,2.13,2,0
126,0,28.41,13.12,11,3.7,3,0
169,22,25.35,17.61,11.94,3.08,2,0
109,0,23.29,18.45,8.19,2.7,2,0
80,0,26.71,25.67,14.31,4.21,0,0
79,0,46.09589094,15.81015628,10.76554612,2.037312722,0,1
147,35,31.14825036,13.45123166,9.7805902,2.825528462,2,1
25,0,46.70335582,22.72201991,7.134548716,2.164683899,1,1
108,0,19.04,16.46,9.4,1.11,4,1
114,0,35.73986491,23.22792567,8.888866671,3.508796459,2,1
61,0,32.11,13.06,9.6,2.75,2,0
154,0,27.33845856,19.22109968,8.342484049,3.460338726,0,1
89,0,27.1,17.6,6.37,3,1,0
118,0,50.1826376,18.50414606,8.68521857,2.741424697,0,1
93,0,19.43,18.79,5.68,2.94,0,0
127,31,39.00291023,15.71147825,7.80206748,2.864284854,1,1
70,0,37.88,18.35,10.06,0,1,0
74,32,29.68,26.4,10.56,2.43,1,0
90,29,25.52,22.5,8.03,1.57,1,0
88,0,30.86,15.9,9.91,2.84,1,0
87,0,40.8,11.4,8.51,2.51,0,1
106,31,33.56,10.49,5.2,3.32,3,0
105,0,46.22195624,19.20850547,8.160403722,2.448391686,0,1
97,0,37.9621137,24.22296976,10.14369453,2.601222006,0,1
67,34,27.49,17.65,9.26,2.48,0,0
106,0,44.84254594,20.39605563,10.05092387,3.125171646,0,1
148,0,37.21,17.68,9.15,3,0,0
60,0,27.68,13.87,10.91,3.83,1,0
107,27,48.18,19.05,10.86,3.89,2,0
25,0,45.03,23.9,7.47,2.27,1,1
114,0,55.44,13.69,9.9,2.97,1,1
110,0,20.61426231,17.892662,8.500421537,2.884168635,4,1
101,0,56.46,12.84,12.5,3.05,1,1
41,0,24.27688484,19.71359827,7.33210242,3.680388635,5,1
98,0,12.38,15.84,7.89,2.84,3,0
116,0,39.47,20.8,6.81,2.86,7,1
63,0,21.26305598,19.26368939,8.433342251,3.364185004,4,1
160,0,14.06,16.54,7.15,2.94,0,0
108,0,26.74,13.84,5.04,2.62,1,0
114,0,14.4,21.24,8.7,3.92,1,0
185,0,9.45,24.54,5,3.27,2,0
93,0,27.69,20.71,7.76,1.89,4,0
165,17,30.24,13.08,11.3,2.86,1,0
78,0,33.5750734,18.05142859,11.44897198,3.870186913,0,1
83,31,22.07,15.59,7.62,3.86,1,0
112,0,11.40368639,8.928628307,8.934868189,3.606322604,4,1
131,0,33.49,17.09,6.8,3.13,1,0
124,0,50.17288635,22.90603311,5.395110494,3.240686113,0,1
19,0,41.70490183,17.68207916,9.81319278,3.798564534,0,1
160,26,29.74521337,18.15015347,9.279347925,2.498349414,1,1
94,0,24.72,14.69,8.28,2.51,2,0
119,0,30.73737933,14.51652116,8.562152859,3.418486273,1,1
150,38,25.56677533,21.55951279,9.813369754,1.773443194,1,1
82,31,31.23362978,13.58966065,9.455698572,3.17874093,0,1
102,0,26.86,17.67,8.57,2.73,0,0
139,0,46.17,13.26,6.13,3.13,2,0
87,39,14.04,19.07,7.36,2.57,3,0
150,27,35.67,13.18,11.32,1.94,0,0
172,0,49.53257462,21.78961834,7.304585529,3.020501802,2,1
54,33,27.51,23.21,6.93,3.7,0,0
38,0,23.43,24.34,7.52,3.81,2,0
178,0,49.59105806,24.89347447,11.28698204,2.76934297,1,1
80,0,27.3,20.15,11.03,2.89,1,0
120,28,36.69,24.24,8.64,1.86,1,0
113,0,27.39,17.45,2.71,3.29,2,0
115,0,47.74080693,17.61042348,8.646228743,2.526608875,2,1
62,0,19.81,15.82,8.13,4.35,3,0
92,0,55.32639174,12.64407828,13.42016115,2.403876843,1,1
103,0,27.37750537,13.59396717,8.918179809,3.442965327,7,1
158,0,56.70031035,19.11522346,11.09057192,2.354204621,1,1
93,0,53.19464339,11.10667008,10.00841968,2.812344795,0,1
141,29,33.9869505,16.46519046,9.246090315,3.47327012,1,1
117,0,25.59,29.33,8.28,2.24,0,0
119,0,26.27,16.46,8.14,3.62,2,0
93,0,30.13255106,23.07090332,10.06851793,3.238354516,1,1
55,20,32.18,10.08,11.26,3.38,2,0
64,18,35.94,12.82,9.74,2.84,2,0
155,23,41.46,11.31,9.62,3.62,2,0
152,0,27.37183568,17.18800749,7.658690074,3.370410503,3,1
75,0,24.34,17.77,7.79,3.21,1,0
98,0,20.02353716,16.78851363,10.30234242,3.15261524,5,1
122,21,33.32,16.55,6.79,2.59,0,0
86,0,50.69264959,21.3541605,7.07705672,3.568911574,3,1
105,0,27.59,18.06,9.66,3,4,0
124,0,25.77,16.84,7.8,3.13,3,0
42,0,36.92,25.77,6.63,3.78,2,0
144,0,25.5,24.3,8.58,2.54,0,0
111,0,41.91,18.39,8.08,3.43,2,0
74,0,26.57,23.21,9.71,2.43,3,0
88,31,30.87,18.12,9.35,3.08,1,0
89,0,14.87836189,15.49817139,8.585066679,2.655409528,1,1
122,0,40.4374768,23.22732568,10.10215237,2.698752522,2,1
56,0,43.04,15.98,6.39,1.19,1,0
88,0,25.0898331,13.89614929,11.61957417,2.880559856,4,1
130,0,30.96,17.36,15.98,3.24,2,0
78,0,31.59,21.39,9.13,3.59,2,0
65,29,36.64,13.76,5.77,2.38,2,0
90,0,30.6,19.5,7.3,3.56,1,0
109,0,27.52140972,12.69596122,6.906660836,2.042019389,4,1
107,31,27.25,18.83,11.77,1.51,1,0
110,0,46.43899605,19.76767807,10.912012,2.767566309,1,1
112,22,41.6,17.26,9.99,2,0,0
116,29,27.59,23.74,8.67,3.16,3,1
29,0,27.83,17.62,11.98,2.81,1,0
3,23,34.94,17.81,8.2,1.73,0,0
95,0,38.91,21.73,9.36,2.73,4,1
110,0,27.54,21.04,7,2.4,0,0
80,0,27.39,16.9,10.28,2.86,1,0
155,0,31.38,16.66,10.19,2.11,1,0
88,0,51.58673403,22.12871382,12.56369066,1.831131198,1,1
90,0,17.68,14.53,7.15,2.35,4,1
117,0,40.83,15.97,6.87,1.89,3,0
97,39,21.99628767,17.2509342,5.429136741,3.054228403,4,1
109,0,45.63,12.8,13.41,2.62,2,1
113,0,21.46290293,18.74811289,7.154242321,3.124822496,2,1
127,31,42.28886553,14.44280743,12.02802071,3.980579741,1,1
170,22,29.51,12.09,7.04,1.4,1,0
89,0,30.55,25.48,8.34,2.05,1,0
35,23,33.08,16.98,8.53,2.73,4,0
62,0,25.64381005,14.87768049,8.185009593,3.143310457,4,1
73,0,43.3,7.67,6.9,2.86,0,0
167,0,28.68357911,15.17292922,9.555966028,3.332844291,3,1
129,37,34.85,14.06,8.32,3.16,1,0
136,0,42.53,22.7,6.8,3.51,1,1
163,25,37.33,17.88,10.92,3.73,2,0
113,0,35.30800167,29.53189133,11.17129655,2.04492282,0,1
103,0,44.78,15.22,9.66,2.78,0,0
166,0,34.58,14.25,5.94,2.48,2,0
101,0,26.42,7.14,10.31,1.57,1,0
149,0,20.26,14.31,9.21,3.29,4,1
70,0,39.58,25.79,11.5,3.48,0,1
108,35,28.87,14.76,9.66,2.57,2,0
37,0,37.57,17.38,5.31,1.84,4,0
168,22,29.9,17.99,7.85,1.97,2,0
138,0,37.43,7.51,8.79,3.48,0,0
48,30,29.44650683,19.69797437,9.589130491,4.103583666,2,1
138,0,41.11,14.49,13.29,3.19,3,0
112,36,19.33,13.39,7.99,2.7,2,0
78,0,25.99,21.81,7.81,1.43,2,0
106,0,44.64463077,20.58718514,10.37889758,3.247313581,0,1
167,0,30.8,22.31,9.63,2.27,0,0
109,0,23.7785045,12.60598899,11.18113028,2.407877326,2,1
95,0,37.5920338,23.19006138,11.30971887,2.983464421,0,1
106,31,18.85642113,20.54195529,7.661659641,2.952946484,5,1
108,0,19.57,17.96,6.12,3.73,2,1
70,0,28.75,18.68,8.71,2.89,3,0
96,26,29.89,17.56,8.01,3,2,0
122,0,23.24,20.66,8.5,2.32,0,0
98,0,20.07769948,16.54117237,10.13744825,3.158633276,5,1
49,0,26.68499692,17.39544298,8.679272214,2.148981835,4,1
64,19,49.49,19.27,9.86,2.03,1,0
84,0,34.7,13.97,7.43,0,1,0
173,0,21.86,21.11,5.85,2.81,4,1
132,0,46.5320852,18.47312698,6.203714691,3.849486536,1,1
174,32,28.2766487,17.40556608,6.049562867,3.833470788,4,1
108,36,26.15,20.93,6.79,3,1,0
99,0,29.74179399,17.74559382,11.79066897,3.086876434,0,1
166,0,26.66,14.58,6.71,3.02,1,1
52,0,42.84393564,16.90369823,8.781730414,3.1183445,0,1
119,23,26.18,23.63,10.28,3.19,2,0
131,0,34.2857578,12.53777335,7.314829404,3.143943815,2,1
65,36,29.39960895,16.50333075,9.227016159,4.216893166,0,1
70,0,30.88103632,14.55713301,8.785880879,3.561804827,3,1
117,4,29.75358324,18.24775713,4.32015593,2.722093558,4,1
109,0,28.31,22.81,5.68,2.75,3,0
103,0,38.83,8.27,9,2.54,3,0
161,0,37.31290045,23.55581333,11.36318791,2.791939466,1,1
79,30,31.54693298,17.47762861,6.959118414,2.732683443,3,1
162,21,34.88,19.69,8.11,2.86,2,0
95,0,39.44,10.72,4.93,3.24,1,0
77,0,23.21,15.52,10.51,2.67,1,0
78,0,33.53316852,18.07843957,11.46840978,3.866652767,0,1
117,17,37.62,14.25,11.82,1.19,0,0
163,40,39.42,18,12.08,3.32,2,0
118,0,24.17,14.02,8.27,1.92,1,0
149,18,25.25,9.73,8.02,1.76,0,0
142,0,24.72,17.77,9.63,2.94,1,0
77,0,31.4,16.49,11.21,2.43,1,0
24,41,31.81,24.32,8.46,2.81,1,0
130,0,20.49,16.12,12.15,3.86,1,0
66,0,35.48,14.73,11.91,2.24,3,0
96,0,28.99,23.59,7.31,3.29,1,0
39,0,51.04770078,20.95044124,7.115502261,2.065502261,1,1
148,0,23.26,16.79,4.19,2.78,2,0
95,0,22.98,24.3,10.26,2.7,3,0
183,0,32.3,20.96,13.69,2.57,1,0
90,0,44.51,18.75,6.15,2.59,1,0
116,0,29.19986728,17.09738387,5.800110597,2.759991152,4,1
122,0,23.92244236,17.32844943,6.327063551,2.508489997,4,1
138,0,22.44891093,18.58670167,8.895921496,2.7876021,4,1
89,0,15.22,15.24,10.13,3.32,3,0
106,0,46.67348262,25.75196993,9.028358388,2.439444618,0,1
114,18,26.91339275,14.64957411,10.2997129,2.35,5,1
145,0,41.09,11.54,12.49,3.54,0,0
142,0,39.54531981,25.44833673,7.765631826,4.077224289,1,1
33,0,42.82,16.54,9.5,2.27,2,0
113,0,35.6,29.52,11.07,2,1,1
22,0,16.32377391,14.66527259,12.09393724,3.05,4,1
27,24,27.76963853,16.3780617,12.484048,2.776347772,3,1
12,0,41.88853732,20.81776269,11.79302836,3.147001493,0,1
116,0,32.22,16.13,9.26,3.54,1,0
164,0,23.59477872,20.74727217,7.610525767,2.635268101,2,1
156,0,32.2,12.38,8.68,1.22,0,0
104,0,31.76,14.99,10,3.51,0,0
87,0,40.46,13.98,12.71,2.86,2,0
224,0,29.16,13.6,9.56,1.35,1,1
81,0,38.66,17.98,11.62,3.21,0,0
111,0,42.47,20.6,10.43,3.13,0,1
140,0,44.58945599,18.75713304,9.503288124,2.532731337,0,1
131,0,45.81285492,20.51042213,9.3185917,2.326638524,4,1
169,0,30.46,14.89,10.29,2.67,2,0
13,0,47.6313591,14.54877655,10.62204761,3.565518301,1,1
119,0,48.85413946,18.60413946,6.892094448,2.950137244,0,1
89,0,51.09788367,13.34215358,8.622149316,2.020568857,1,1
105,0,34.78,11.42,11.74,1.54,1,0
142,22,38.15,12.41,10.86,2.38,1,0
77,0,22.87,10.17,11.28,2.51,0,0
88,0,32.64,10.85,7,2.03,1,0
197,0,39.76,18.61,8.23,2.57,0,0
122,37,27.71,26.59,9,3.13,1,0
155,39,31.16,17.43,11.87,1.38,1,0
135,31,36.43072601,20.39143338,8.387065619,3.950632791,1,1
166,0,29.56,23.49,8.59,4.13,0,0
171,0,45.92493008,21.1839779,7.175578642,3.059949395,1,1
62,0,53.33653549,20.69929918,8.594797163,3.151149087,3,1
95,32,41.99,10.68,10.19,2.84,3,0
113,0,32.83,17.54,9.72,3,1,0
112,0,28.63,15.94,9.2,2.65,1,0
137,29,34.44725261,18.69324935,8.501366514,3.560598238,1,1
155,0,42.59,12.42,7.39,2.27,1,0
95,0,22.61,16.71,8.15,2.67,4,1
153,0,49.61599608,15.71957712,12.0071303,2.620782203,0,1
66,0,30.67,11.48,9.27,2.57,1,0
25,0,19.45,17.09,10.73,3.13,3,0
87,0,54.32473716,18.02830124,8.0403275,2.692852625,2,1
116,0,38.98,15.68,7.57,2.38,2,0
79,0,45.89554684,15.79359891,11.23743099,1.898230865,0,1
98,0,33.76,29.7,9.98,1.97,2,1
92,0,23.77,14.87,9.07,2.54,2,0
78,0,40.61,16.67,4.61,2.97,6,0
18,0,27.39229986,19.40304872,12.00411563,3.480538932,0,1
88,0,36.65,18.38,7.71,3.19,3,0
80,0,34.63,18.39,6.94,2.05,2,0
110,0,28.92,18.41,10.13,2.92,2,0
149,20,33.81,23.29,8.58,3.86,1,0
149,0,22.9165988,15.26124966,9.628944152,2.772480753,4,1
179,0,48.82951588,24.41106128,11.95355729,2.837963517,0,1
104,37,20.07847737,16.3518752,6.669465407,3.719045589,3,1
60,0,21.27,21.15,9.51,3.02,3,0
123,0,32.98,20.57,6.58,3.27,1,0
158,0,34,17.46,14.57,2.4,0,1
92,0,55.32,10.86,9.45,2.51,1,1
98,0,23.14,13.29,7.15,2.73,2,0
123,0,49.43904957,22.79543092,6.139480819,3.175729268,0,1
122,0,47.33260241,21.63366312,10.33341697,2.848389322,2,1
117,0,30.73164718,18.27782649,4.695949345,2.820906425,4,1
132,0,13.79,20.84,10.67,2.78,0,0
93,36,28.85,27.08,11.09,2.65,0,0
158,0,56.64264824,19.12925259,11.08391402,2.346833383,1,1
108,0,19.07814237,16.49471157,9.378204361,1.152985843,4,1
90,32,32.98,12.89,9.26,2.51,1,0
43,0,14.68041643,13.76193441,9.632796368,2.310122018,2,1
86,0,38.20359096,23.91241673,11.78100025,2.01717321,3,1
61,0,18.49658924,20.24042355,10.15046495,2.984808926,2,1
21,0,24.82,9.32,11.13,1.84,0,0
80,0,25.75427962,14.6590777,9.525005242,4.803160635,2,1
184,0,28.42,13.78,7.06,2.57,1,0
132,0,32.62,17.59,12.24,3.4,1,0
93,0,27.97,19.63,6.75,2.67,4,0
97,0,22.49066144,15.08736576,8.051198401,3.21,4,1
101,0,28.82,18.02,9.18,2.62,0,1
121,0,29.9,19.15,7.03,2.81,2,0
115,0,24.08609596,16.22057176,6.889056131,2.523061566,6,1
113,0,26.52,21.83,7.89,3.21,2,0
111,0,29.99,17.09,6.77,3.02,0,0
47,40,26.91,18.12,5.54,3.78,2,0
80,0,47.01,16.63,9.46,1.94,1,1
63,0,27.63,14.06,7.37,3.62,4,1
114,0,42.26167792,21.41764933,10.50217349,2.656445047,1,1
38,0,29.87,18,6.21,2.48,5,1
34,0,30.7,23.83,13.16,1.35,1,0
155,0,27.71,17.33,7.15,4.08,2,0
115,0,43.32,13.05,9.79,2.43,1,0
139,0,31.47,22.67,9.36,2.43,3,0
61,0,45.41,15.33,10.38,4.67,1,1
38,0,29.58948512,16.35541273,7.634575592,2.579005253,4,1
82,0,26.52,25.13,8.86,3.86,0,0
156,0,30.4,15.16,7.61,2.03,1,0
99,0,43.36365718,20.63638154,11.12159538,3.047284052,1,1
66,0,28.03032161,19.43441676,8.668527748,2.996131376,1,1
12,0,40.75,18.79,9.33,3,2,0
98,0,0,13.57,7.52,1.84,4,1
102,48,22.78,19.92,8.88,2.11,6,1
172,0,45.9,21.81,7.58,3.24,2,1
115,29,26.55158541,23.57987623,8.842073304,3.072768394,3,1
73,0,48.73902987,23.08719219,7.19677879,3.252296323,0,1
57,0,23.7297065,12.01962446,12.51752302,3.176540652,2,1
98,0,21.47,14.18,8.45,2.54,3,0
92,0,9.885246749,15.22373489,9.805498778,2.741192608,1,1
66,0,39.43690474,19.91713945,13.52942065,1.874797104,4,1
15,0,20.59,18.36,10.58,4.35,2,0
76,37,32.44,18.86,9.5,3.32,1,0
150,39,25.47877898,21.95404591,9.78387647,1.684479844,1,1
101,16,20.21,19.41,8.1,2.21,2,0
130,0,23.58,17.48,10.4,3.67,2,0
49,0,43.28242634,17.70106557,8.540098399,3.956581957,2,1
91,39,28.87,5.54,6.5,2.94,1,0
114,0,32.56,14.89,9.91,0,0,0
120,0,37.62,22.75,5.02,2.51,0,0
86,22,19.25451992,22.03698741,7.689029462,3.249861648,2,1
84,0,28.82,13.4,4.42,2.86,0,0
69,0,38.52980598,19.48247428,3.325679053,4.669904166,2,1
83,25,20.56100189,21.11212956,9.524405031,3.349171907,4,1
161,0,29.74281115,22.41694534,9.89828415,2.94784424,0,1
45,26,15.59,12.8,2.85,2.08,1,0
36,0,34.41,19.61,9.09,2.75,3,0
91,0,32.39,17.47,5.88,3.73,0,0
104,0,29.6,14.84,8.22,2.51,3,0
69,0,18.99,15.94,8.77,3.13,2,0
43,0,34.6,9.89,8.3,3.67,1,0
178,0,46.07815681,18.45256437,9.275519318,2.580130191,2,1
78,0,26.74,20.57,8.82,2.86,1,0
114,0,49.25171195,22.58442932,10.80706521,3.440878629,0,1
121,35,32.95,16.8,9.85,1.59,0,0
100,0,24.23,16.63,5.49,2.11,2,0
177,0,38.69293786,9.903483432,6.275799954,4.028289674,1,1
75,0,38.40453891,26.84750872,9.576614951,2.30083916,0,1
19,0,31.37,17.11,8.5,3.54,1,0
76,0,46.46,22.41,7.43,3.24,1,1
106,0,33.75628229,18.31359931,7.925874155,2.276182218,3,1
13,21,53.65,17.76,11.7,3.27,3,0
74,0,29.6,21.34,11.59,2.24,2,1
39,0,28.9993576,12.89564553,10.63149768,2.787285553,4,1
217,0,29.99,13.5,13.8,2.51,4,0
19,34,26.62,19.06,11.74,3.05,1,0
131,25,32.76,19.2,11.44,2.94,2,0
127,0,16.32,15.05,7.3,2.62,3,0
1,0,29.78,12.89,10.37,1.43,1,0
120,24,38.68,19.97,7.49,2.43,1,0
149,43,35.14,14.84,10.87,2.94,1,0
95,0,38.75056894,22.2356954,9.6489688,2.642811138,3,1
106,0,28.07,24.67,11.26,2.19,0,0
151,0,20.21,23.66,8.77,3.56,2,0
86,0,39.90341435,22.4431752,9.858848879,2.820410279,1,1
102,0,45.64419455,17.50799132,10.64034532,3.168624121,1,1
62,0,42.28,18.7,11.96,3.56,1,1
90,0,32.95,17.56,6.9,2.73,3,0
62,0,35.92,19.41,9.77,1.7,0,0
180,0,38.23,21.25,9.72,1.81,3,1
111,0,22.03033055,18.59689542,6.570406088,3.369852673,4,1
76,0,54.39494627,12.66401044,9.479343256,2.3,4,1
130,0,20.3,19.24,9.12,3.05,0,0
51,0,33.63,18.79,7.59,2.4,1,0
98,0,23.01513544,17.74037955,9.494766059,2.349167024,6,1
180,0,42.97939465,21.50356362,9.451962402,2.995367351,2,1
71,0,30.42677882,14.52545224,8.301449412,3.676079059,3,1
96,0,44.27,12.41,12.13,3.11,5,0
66,0,28.44,19.55,8.63,2.86,1,1
121,0,34.66,22.72,9.99,2.84,3,0
134,40,24.29,7.53,13.05,2.92,1,0
